group,type,specimen,strain,stress
S3,sawtooth,1,17.45263,0.005101282
S3,sawtooth,1,18.17977,0.005610256
S3,sawtooth,1,18.90588,0.006211538
S3,sawtooth,1,19.63275,0.006628205
S3,sawtooth,1,20.3594,0.002623077
S3,sawtooth,1,0.05966154,0.03767179
S3,sawtooth,1,0.7864307,0.275468
S3,sawtooth,1,1.513077,0.4728987
S3,sawtooth,1,2.239923,0.6371744
S3,sawtooth,1,2.965523,0.7834769
S3,sawtooth,1,3.692862,0.9131103
S3,sawtooth,1,4.419323,1.035459
S3,sawtooth,1,5.145077,1.147465
S3,sawtooth,1,5.872416,1.253227
S3,sawtooth,1,6.598954,1.353194
S3,sawtooth,1,7.324754,1.448076
S3,sawtooth,1,8.052015,1.537418
S3,sawtooth,1,8.778046,1.620759
S3,sawtooth,1,9.504847,1.698472
S3,sawtooth,1,10.23157,1.771641
S3,sawtooth,1,10.95723,1.843344
S3,sawtooth,1,11.68468,1.91146
S3,sawtooth,1,12.41102,1.974595
S3,sawtooth,1,13.13679,2.034954
S3,sawtooth,1,13.864,2.089985
S3,sawtooth,1,14.59054,2.131446
S3,sawtooth,1,15.31669,2.175547
S3,sawtooth,1,16.04342,2.214101
S3,sawtooth,1,16.76968,2.245432
S3,sawtooth,1,17.49655,0.01623974
S3,sawtooth,1,18.22328,0.01649744
S3,sawtooth,1,18.94908,0.01660513
S3,sawtooth,1,19.67631,0.01666538
S3,sawtooth,1,20.40275,0.01665385
S3,sawtooth,1,0.05955384,0.03797949
S3,sawtooth,1,0.7859385,0.2718372
S3,sawtooth,1,1.513092,0.4665282
S3,sawtooth,1,2.239431,0.6238667
S3,sawtooth,1,2.965385,0.7615731
S3,sawtooth,1,3.692754,0.8871526
S3,sawtooth,1,4.418908,1.00614
S3,sawtooth,1,5.145092,1.115965
S3,sawtooth,1,5.872092,1.213492
S3,sawtooth,1,6.598431,1.310705
S3,sawtooth,1,7.325,1.402865
S3,sawtooth,1,8.051954,1.490241
S3,sawtooth,1,8.777555,1.571632
S3,sawtooth,1,9.50497,1.648028
S3,sawtooth,1,10.23135,1.720774
S3,sawtooth,1,10.95708,1.7894
S3,sawtooth,1,11.68449,1.855187
S3,sawtooth,1,12.41072,1.916009
S3,sawtooth,1,13.13686,1.974951
S3,sawtooth,1,13.86378,2.029742
S3,sawtooth,1,14.58989,2.085431
S3,sawtooth,1,15.31685,2.138361
S3,sawtooth,1,16.04308,2.189163
S3,sawtooth,1,16.76918,2.237274
S3,sawtooth,1,17.49663,2.277518
S3,sawtooth,1,18.22312,2.311932
S3,sawtooth,1,18.94881,2.335585
S3,sawtooth,1,19.67608,0.01661026
S3,sawtooth,1,20.40223,0.01637949
S3,sawtooth,1,21.1286,0.01670641
S3,sawtooth,1,21.85529,0.01685641
S3,sawtooth,1,22.58151,0.01681026
S3,sawtooth,1,0.01966154,0.01916795
S3,sawtooth,1,0.7454615,0.256209
S3,sawtooth,1,1.471262,0.4596756
S3,sawtooth,1,2.1986,0.6308936
S3,sawtooth,1,2.924754,0.7793257
S3,sawtooth,1,3.651323,0.9099859
S3,sawtooth,1,4.378123,1.031317
S3,sawtooth,1,5.103815,1.143137
S3,sawtooth,1,5.831231,1.248086
S3,sawtooth,1,6.557908,1.342615
S3,sawtooth,1,7.283339,1.431537
S3,sawtooth,1,8.010554,1.518404
S3,sawtooth,1,8.737201,1.599503
S3,sawtooth,1,9.463078,1.676445
S3,sawtooth,1,10.19018,1.746663
S3,sawtooth,1,10.91626,1.809149
S3,sawtooth,1,11.64306,1.872378
S3,sawtooth,1,12.36991,1.932374
S3,sawtooth,1,13.09563,1.987833
S3,sawtooth,1,13.823,2.041899
S3,sawtooth,1,14.54942,2.094178
S3,sawtooth,1,15.27511,2.143659
S3,sawtooth,1,16.00255,2.189273
S3,sawtooth,1,16.72875,2.232456
S3,sawtooth,1,17.45481,2.266644
S3,sawtooth,1,18.18182,2.28686
S3,sawtooth,1,18.90792,0.02152436
S3,sawtooth,1,19.63491,0.02170641
S3,sawtooth,1,20.36152,0.02164872
S3,sawtooth,1,21.08729,0.02169872
S3,sawtooth,1,21.81466,0.02150128
S3,sawtooth,1,22.541,0.02181795
S3,sawtooth,1,0.6416308,0.2218423
S3,sawtooth,1,1.367923,0.4341179
S3,sawtooth,1,2.093815,0.6119859
S3,sawtooth,1,2.820877,0.7570872
S3,sawtooth,1,3.547215,0.89035
S3,sawtooth,1,4.2736,1.013729
S3,sawtooth,1,5.000508,1.128782
S3,sawtooth,1,5.7264,1.236235
S3,sawtooth,1,6.453739,1.337499
S3,sawtooth,1,7.180077,1.433945
S3,sawtooth,1,7.906185,1.521763
S3,sawtooth,1,8.633292,1.598764
S3,sawtooth,1,9.359631,1.67735
S3,sawtooth,1,10.08548,1.753237
S3,sawtooth,1,10.81269,1.825382
S3,sawtooth,1,11.53888,1.89405
S3,sawtooth,1,12.26534,1.958581
S3,sawtooth,1,12.99225,2.022447
S3,sawtooth,1,13.71817,2.08141
S3,sawtooth,1,14.44538,2.134637
S3,sawtooth,1,15.17177,2.1883
S3,sawtooth,1,15.89762,2.239541
S3,sawtooth,1,16.62498,2.289115
S3,sawtooth,1,17.35129,2.334909
S3,sawtooth,1,18.07725,2.377401
S3,sawtooth,1,18.80435,0.2056269
S3,sawtooth,1,19.53043,0.02787564
S3,sawtooth,1,20.25726,0.02802949
S3,sawtooth,1,20.98395,0.02779103
S3,sawtooth,1,21.70979,0.02808205
S3,sawtooth,1,22.43712,0.02825769
S3,sawtooth,2,0.01889231,0.02056795
S3,sawtooth,2,0.7434308,0.2483436
S3,sawtooth,2,1.469185,0.4492244
S3,sawtooth,2,2.196492,0.6137525
S3,sawtooth,2,2.922677,0.7434487
S3,sawtooth,2,3.649169,0.8655539
S3,sawtooth,2,4.376,0.97925
S3,sawtooth,2,5.101816,1.086171
S3,sawtooth,2,5.829077,1.186926
S3,sawtooth,2,6.5558,1.28055
S3,sawtooth,2,7.281169,1.365809
S3,sawtooth,2,8.0084,1.435931
S3,sawtooth,2,8.735154,1.511328
S3,sawtooth,2,9.460969,1.581882
S3,sawtooth,2,10.18811,1.649083
S3,sawtooth,2,10.91418,1.709783
S3,sawtooth,2,11.64086,1.76869
S3,sawtooth,2,12.36782,1.824703
S3,sawtooth,2,13.09355,1.872264
S3,sawtooth,2,13.82085,0.003096154
S3,sawtooth,2,14.54731,0.004162821
S3,sawtooth,2,15.27303,0.004614103
S3,sawtooth,2,16.00045,0.004726923
S3,sawtooth,2,16.72674,0.004453846
S3,sawtooth,2,17.45263,0.005101282
S3,sawtooth,2,18.17977,0.005610256
S3,sawtooth,2,18.90588,0.006211538
S3,sawtooth,2,19.63275,0.006628205
S3,sawtooth,2,20.3594,0.002623077
S3,sawtooth,2,0.05966154,0.03767179
S3,sawtooth,2,0.7864307,0.275468
S3,sawtooth,2,1.513077,0.4728987
S3,sawtooth,2,2.239923,0.6371744
S3,sawtooth,2,2.965523,0.7834769
S3,sawtooth,2,3.692862,0.9131103
S3,sawtooth,2,4.419323,1.035459
S3,sawtooth,2,5.145077,1.147465
S3,sawtooth,2,5.872416,1.253227
S3,sawtooth,2,6.598954,1.353194
S3,sawtooth,2,7.324754,1.448076
S3,sawtooth,2,8.052015,1.537418
S3,sawtooth,2,8.778046,1.620759
S3,sawtooth,2,9.504847,1.698472
S3,sawtooth,2,10.23157,1.771641
S3,sawtooth,2,10.95723,1.843344
S3,sawtooth,2,11.68468,1.91146
S3,sawtooth,2,12.41102,1.974595
S3,sawtooth,2,13.13679,2.034954
S3,sawtooth,2,13.864,2.089985
S3,sawtooth,2,14.59054,2.131446
S3,sawtooth,2,15.31669,2.175547
S3,sawtooth,2,16.04342,2.214101
S3,sawtooth,2,16.76968,2.245432
S3,sawtooth,2,17.49655,0.01623974
S3,sawtooth,2,18.22328,0.01649744
S3,sawtooth,2,18.94908,0.01660513
S3,sawtooth,2,19.67631,0.01666538
S3,sawtooth,2,20.40275,0.01665385
S3,sawtooth,2,0.05955384,0.03797949
S3,sawtooth,2,0.7859385,0.2718372
S3,sawtooth,2,1.513092,0.4665282
S3,sawtooth,2,2.239431,0.6238667
S3,sawtooth,2,2.965385,0.7615731
S3,sawtooth,2,3.692754,0.8871526
S3,sawtooth,2,4.418908,1.00614
S3,sawtooth,2,5.145092,1.115965
S3,sawtooth,2,5.872092,1.213492
S3,sawtooth,2,6.598431,1.310705
S3,sawtooth,2,7.325,1.402865
S3,sawtooth,2,8.051954,1.490241
S3,sawtooth,2,8.777555,1.571632
S3,sawtooth,2,9.50497,1.648028
S3,sawtooth,2,10.23135,1.720774
S3,sawtooth,2,10.95708,1.7894
S3,sawtooth,2,11.68449,1.855187
S3,sawtooth,2,12.41072,1.916009
S3,sawtooth,2,13.13686,1.974951
S3,sawtooth,2,13.86378,2.029742
S3,sawtooth,2,14.58989,2.085431
S3,sawtooth,2,15.31685,2.138361
S3,sawtooth,2,16.04308,2.189163
S3,sawtooth,2,16.76918,2.237274
S3,sawtooth,2,17.49663,2.277518
S3,sawtooth,2,18.22312,2.311932
S3,sawtooth,2,18.94881,2.335585
S3,sawtooth,2,19.67608,0.01661026
S3,sawtooth,2,20.40223,0.01637949
S3,sawtooth,2,21.1286,0.01670641
S3,sawtooth,2,21.85529,0.01685641
S3,sawtooth,2,22.58151,0.01681026
S3,sawtooth,2,0.01966154,0.01916795
S3,sawtooth,2,0.7454615,0.256209
S3,sawtooth,2,1.471262,0.4596756
S3,sawtooth,2,2.1986,0.6308936
S3,sawtooth,2,2.924754,0.7793257
S3,sawtooth,2,3.651323,0.9099859
S3,sawtooth,2,4.378123,1.031317
S3,sawtooth,2,5.103815,1.143137
S3,sawtooth,2,5.831231,1.248086
S3,sawtooth,2,6.557908,1.342615
S3,sawtooth,2,7.283339,1.431537
S3,sawtooth,2,8.010554,1.518404
S3,sawtooth,2,8.737201,1.599503
S3,sawtooth,2,9.463078,1.676445
S3,sawtooth,2,10.19018,1.746663
S3,sawtooth,2,10.91626,1.809149
S3,sawtooth,2,11.64306,1.872378
S3,sawtooth,2,12.36991,1.932374
S3,sawtooth,2,13.09563,1.987833
S3,sawtooth,2,13.823,2.041899
S3,sawtooth,2,14.54942,2.094178
S3,sawtooth,2,15.27511,2.143659
S3,sawtooth,2,16.00255,2.189273
S3,sawtooth,2,16.72875,2.232456
S3,sawtooth,2,17.45481,2.266644
S3,sawtooth,2,18.18182,2.28686
S3,sawtooth,2,18.90792,0.02152436
S3,sawtooth,2,19.63491,0.02170641
S3,sawtooth,2,20.36152,0.02164872
S3,sawtooth,2,21.08729,0.02169872
S3,sawtooth,2,21.81466,0.02150128
S3,sawtooth,2,22.541,0.02181795
S3,sawtooth,2,0.6416308,0.2218423
S3,sawtooth,2,1.367923,0.4341179
S3,sawtooth,2,2.093815,0.6119859
S3,sawtooth,2,2.820877,0.7570872
S3,sawtooth,2,3.547215,0.89035
S3,sawtooth,2,4.2736,1.013729
S3,sawtooth,2,5.000508,1.128782
S3,sawtooth,2,5.7264,1.236235
S3,sawtooth,2,6.453739,1.337499
S3,sawtooth,2,7.180077,1.433945
S3,sawtooth,2,7.906185,1.521763
S3,sawtooth,2,8.633292,1.598764
S3,sawtooth,2,9.359631,1.67735
S3,sawtooth,2,10.08548,1.753237
S3,sawtooth,2,10.81269,1.825382
S3,sawtooth,2,11.53888,1.89405
S3,sawtooth,2,12.26534,1.958581
S3,sawtooth,2,12.99225,2.022447
S3,sawtooth,2,13.71817,2.08141
S3,sawtooth,2,14.44538,2.134637
S3,sawtooth,2,15.17177,2.1883
S3,sawtooth,2,15.89762,2.239541
S3,sawtooth,2,16.62498,2.289115
S3,sawtooth,2,17.35129,2.334909
S3,sawtooth,2,18.07725,2.377401
S3,sawtooth,2,18.80435,0.2056269
S3,sawtooth,2,19.53043,0.02787564
S3,sawtooth,2,20.25726,0.02802949
S3,sawtooth,2,20.98395,0.02779103
S3,sawtooth,2,21.70979,0.02808205
S3,sawtooth,2,22.43712,0.02825769
S3,sawtooth,3,0.01889231,0.02056795
S3,sawtooth,3,0.7434308,0.2483436
S3,sawtooth,3,1.469185,0.4492244
S3,sawtooth,3,2.196492,0.6137525
S3,sawtooth,3,2.922677,0.7434487
S3,sawtooth,3,3.649169,0.8655539
S3,sawtooth,3,4.376,0.97925
S3,sawtooth,3,5.101816,1.086171
S3,sawtooth,3,5.829077,1.186926
S3,sawtooth,3,6.5558,1.28055
S3,sawtooth,3,7.281169,1.365809
S3,sawtooth,3,8.0084,1.435931
S3,sawtooth,3,8.735154,1.511328
S3,sawtooth,3,9.460969,1.581882
S3,sawtooth,3,10.18811,1.649083
S3,sawtooth,3,10.91418,1.709783
S3,sawtooth,3,11.64086,1.76869
S3,sawtooth,3,12.36782,1.824703
S3,sawtooth,3,13.09355,1.872264
S3,sawtooth,3,13.82085,0.003096154
S3,sawtooth,3,14.54731,0.004162821
S3,sawtooth,3,15.27303,0.004614103
S3,sawtooth,3,16.00045,0.004726923
S3,sawtooth,3,16.72674,0.004453846
S3,sawtooth,3,17.45263,0.005101282
S3,sawtooth,3,18.17977,0.005610256
S3,sawtooth,3,18.90588,0.006211538
S3,sawtooth,3,19.63275,0.006628205
S3,sawtooth,3,20.3594,0.002623077
S3,sawtooth,3,0.05966154,0.03767179
S3,sawtooth,3,0.7864307,0.275468
S3,sawtooth,3,1.513077,0.4728987
S3,sawtooth,3,2.239923,0.6371744
S3,sawtooth,3,2.965523,0.7834769
S3,sawtooth,3,3.692862,0.9131103
S3,sawtooth,3,4.419323,1.035459
S3,sawtooth,3,5.145077,1.147465
S3,sawtooth,3,5.872416,1.253227
S3,sawtooth,3,6.598954,1.353194
S3,sawtooth,3,7.324754,1.448076
S3,sawtooth,3,8.052015,1.537418
S3,sawtooth,3,8.778046,1.620759
S3,sawtooth,3,9.504847,1.698472
S3,sawtooth,3,10.23157,1.771641
S3,sawtooth,3,10.95723,1.843344
S3,sawtooth,3,11.68468,1.91146
S3,sawtooth,3,12.41102,1.974595
S3,sawtooth,3,13.13679,2.034954
S3,sawtooth,3,13.864,2.089985
S3,sawtooth,3,14.59054,2.131446
S3,sawtooth,3,15.31669,2.175547
S3,sawtooth,3,16.04342,2.214101
S3,sawtooth,3,16.76968,2.245432
S3,sawtooth,3,17.49655,0.01623974
S3,sawtooth,3,18.22328,0.01649744
S3,sawtooth,3,18.94908,0.01660513
S3,sawtooth,3,19.67631,0.01666538
S3,sawtooth,3,20.40275,0.01665385
S3,sawtooth,3,0.05955384,0.03797949
S3,sawtooth,3,0.7859385,0.2718372
S3,sawtooth,3,1.513092,0.4665282
S3,sawtooth,3,2.239431,0.6238667
S3,sawtooth,3,2.965385,0.7615731
S3,sawtooth,3,3.692754,0.8871526
S3,sawtooth,3,4.418908,1.00614
S3,sawtooth,3,5.145092,1.115965
S3,sawtooth,3,5.872092,1.213492
S3,sawtooth,3,6.598431,1.310705
S3,sawtooth,3,7.325,1.402865
S3,sawtooth,3,8.051954,1.490241
S3,sawtooth,3,8.777555,1.571632
S3,sawtooth,3,9.50497,1.648028
S3,sawtooth,3,10.23135,1.720774
S3,sawtooth,3,10.95708,1.7894
S3,sawtooth,3,11.68449,1.855187
S3,sawtooth,3,12.41072,1.916009
S3,sawtooth,3,13.13686,1.974951
S3,sawtooth,3,13.86378,2.029742
S3,sawtooth,3,14.58989,2.085431
S3,sawtooth,3,15.31685,2.138361
S3,sawtooth,3,16.04308,2.189163
S3,sawtooth,3,16.76918,2.237274
S3,sawtooth,3,17.49663,2.277518
S3,sawtooth,3,18.22312,2.311932
S3,sawtooth,3,18.94881,2.335585
S3,sawtooth,3,19.67608,0.01661026
S3,sawtooth,3,20.40223,0.01637949
S3,sawtooth,3,21.1286,0.01670641
S3,sawtooth,3,21.85529,0.01685641
S3,sawtooth,3,22.58151,0.01681026
S3,sawtooth,3,0.01966154,0.01916795
S3,sawtooth,3,0.7454615,0.256209
S3,sawtooth,3,1.471262,0.4596756
S3,sawtooth,3,2.1986,0.6308936
S3,sawtooth,3,2.924754,0.7793257
S3,sawtooth,3,3.651323,0.9099859
S3,sawtooth,3,4.378123,1.031317
S3,sawtooth,3,5.103815,1.143137
S3,sawtooth,3,5.831231,1.248086
S3,sawtooth,3,6.557908,1.342615
S3,sawtooth,3,7.283339,1.431537
S3,sawtooth,3,8.010554,1.518404
S3,sawtooth,3,8.737201,1.599503
S3,sawtooth,3,9.463078,1.676445
S3,sawtooth,3,10.19018,1.746663
S3,sawtooth,3,10.91626,1.809149
S3,sawtooth,3,11.64306,1.872378
S3,sawtooth,3,12.36991,1.932374
S3,sawtooth,3,13.09563,1.987833
S3,sawtooth,3,13.823,2.041899
S3,sawtooth,3,14.54942,2.094178
S3,sawtooth,3,15.27511,2.143659
S3,sawtooth,3,16.00255,2.189273
S3,sawtooth,3,16.72875,2.232456
S3,sawtooth,3,17.45481,2.266644
S3,sawtooth,3,18.18182,2.28686
S3,sawtooth,3,18.90792,0.02152436
S3,sawtooth,3,19.63491,0.02170641
S3,sawtooth,3,20.36152,0.02164872
S3,sawtooth,3,21.08729,0.02169872
S3,sawtooth,3,21.81466,0.02150128
S3,sawtooth,3,22.541,0.02181795
S3,sawtooth,3,0.6416308,0.2218423
S3,sawtooth,3,1.367923,0.4341179
S3,sawtooth,3,2.093815,0.6119859
S3,sawtooth,3,2.820877,0.7570872
S3,sawtooth,3,3.547215,0.89035
S3,sawtooth,3,4.2736,1.013729
S3,sawtooth,3,5.000508,1.128782
S3,sawtooth,3,5.7264,1.236235
S3,sawtooth,3,6.453739,1.337499
S3,sawtooth,3,7.180077,1.433945
S3,sawtooth,3,7.906185,1.521763
S3,sawtooth,3,8.633292,1.598764
S3,sawtooth,3,9.359631,1.67735
S3,sawtooth,3,10.08548,1.753237
S3,sawtooth,3,10.81269,1.825382
S3,sawtooth,3,11.53888,1.89405
S3,sawtooth,3,12.26534,1.958581
S3,sawtooth,3,12.99225,2.022447
S3,sawtooth,3,13.71817,2.08141
S3,sawtooth,3,14.44538,2.134637
S3,sawtooth,3,15.17177,2.1883
S3,sawtooth,3,15.89762,2.239541
S3,sawtooth,3,16.62498,2.289115
S3,sawtooth,3,17.35129,2.334909
S3,sawtooth,3,18.07725,2.377401
S3,sawtooth,3,18.80435,0.2056269
S3,sawtooth,3,19.53043,0.02787564
S3,sawtooth,3,20.25726,0.02802949
S3,sawtooth,3,20.98395,0.02779103
S3,sawtooth,3,21.70979,0.02808205
S3,sawtooth,3,22.43712,0.02825769
S3,sawtooth,4,0.01889231,0.02056795
S3,sawtooth,4,0.7434308,0.2483436
S3,sawtooth,4,1.469185,0.4492244
S3,sawtooth,4,2.196492,0.6137525
S3,sawtooth,4,2.922677,0.7434487
S3,sawtooth,4,3.649169,0.8655539
S3,sawtooth,4,4.376,0.97925
S3,sawtooth,4,5.101816,1.086171
S3,sawtooth,4,5.829077,1.186926
S3,sawtooth,4,6.5558,1.28055
S3,sawtooth,4,7.281169,1.365809
S3,sawtooth,4,8.0084,1.435931
S3,sawtooth,4,8.735154,1.511328
S3,sawtooth,4,9.460969,1.581882
S3,sawtooth,4,10.18811,1.649083
S3,sawtooth,4,10.91418,1.709783
S3,sawtooth,4,11.64086,1.76869
S3,sawtooth,4,12.36782,1.824703
S3,sawtooth,4,13.09355,1.872264
S3,sawtooth,4,13.82085,0.003096154
S3,sawtooth,4,14.54731,0.004162821
S3,sawtooth,4,15.27303,0.004614103
S3,sawtooth,4,16.00045,0.004726923
S3,sawtooth,4,16.72674,0.004453846
S3,sawtooth,4,17.45263,0.005101282
S3,sawtooth,4,18.17977,0.005610256
S3,sawtooth,4,18.90588,0.006211538
S3,sawtooth,4,19.63275,0.006628205
S3,sawtooth,4,20.3594,0.002623077
S3,sawtooth,4,0.05966154,0.03767179
S3,sawtooth,4,0.7864307,0.275468
S3,sawtooth,4,1.513077,0.4728987
S3,sawtooth,4,2.239923,0.6371744
S3,sawtooth,4,2.965523,0.7834769
S3,sawtooth,4,3.692862,0.9131103
S3,sawtooth,4,4.419323,1.035459
S3,sawtooth,4,5.145077,1.147465
S3,sawtooth,4,5.872416,1.253227
S3,sawtooth,4,6.598954,1.353194
S3,sawtooth,4,7.324754,1.448076
S3,sawtooth,4,8.052015,1.537418
S3,sawtooth,4,8.778046,1.620759
S3,sawtooth,4,9.504847,1.698472
S3,sawtooth,4,10.23157,1.771641
S3,sawtooth,4,10.95723,1.843344
S3,sawtooth,4,11.68468,1.91146
S3,sawtooth,4,12.41102,1.974595
S3,sawtooth,4,13.13679,2.034954
S3,sawtooth,4,13.864,2.089985
S3,sawtooth,4,14.59054,2.131446
S3,sawtooth,4,15.31669,2.175547
S3,sawtooth,4,16.04342,2.214101
S3,sawtooth,4,16.76968,2.245432
S3,sawtooth,4,17.49655,0.01623974
S3,sawtooth,4,18.22328,0.01649744
S3,sawtooth,4,18.94908,0.01660513
S3,sawtooth,4,19.67631,0.01666538
S3,sawtooth,4,20.40275,0.01665385
S3,sawtooth,4,0.05955384,0.03797949
S3,sawtooth,4,0.7859385,0.2718372
S3,sawtooth,4,1.513092,0.4665282
S3,sawtooth,4,2.239431,0.6238667
S3,sawtooth,4,2.965385,0.7615731
S3,sawtooth,4,3.692754,0.8871526
S3,sawtooth,4,4.418908,1.00614
S3,sawtooth,4,5.145092,1.115965
S3,sawtooth,4,5.872092,1.213492
S3,sawtooth,4,6.598431,1.310705
S3,sawtooth,4,7.325,1.402865
S3,sawtooth,4,8.051954,1.490241
S3,sawtooth,4,8.777555,1.571632
S3,sawtooth,4,9.50497,1.648028
S3,sawtooth,4,10.23135,1.720774
S3,sawtooth,4,10.95708,1.7894
S3,sawtooth,4,11.68449,1.855187
S3,sawtooth,4,12.41072,1.916009
S3,sawtooth,4,13.13686,1.974951
S3,sawtooth,4,13.86378,2.029742
S3,sawtooth,4,14.58989,2.085431
S3,sawtooth,4,15.31685,2.138361
S3,sawtooth,4,16.04308,2.189163
S3,sawtooth,4,16.76918,2.237274
S3,sawtooth,4,17.49663,2.277518
S3,sawtooth,4,18.22312,2.311932
S3,sawtooth,4,18.94881,2.335585
S3,sawtooth,4,19.67608,0.01661026
S3,sawtooth,4,20.40223,0.01637949
S3,sawtooth,4,21.1286,0.01670641
S3,sawtooth,4,21.85529,0.01685641
S3,sawtooth,4,22.58151,0.01681026
S3,sawtooth,4,0.01966154,0.01916795
S3,sawtooth,4,0.7454615,0.256209
S3,sawtooth,4,1.471262,0.4596756
S3,sawtooth,4,2.1986,0.6308936
S3,sawtooth,4,2.924754,0.7793257
S3,sawtooth,4,3.651323,0.9099859
S3,sawtooth,4,4.378123,1.031317
S3,sawtooth,4,5.103815,1.143137
S3,sawtooth,4,5.831231,1.248086
S3,sawtooth,4,6.557908,1.342615
S3,sawtooth,4,7.283339,1.431537
S3,sawtooth,4,8.010554,1.518404
S3,sawtooth,4,8.737201,1.599503
S3,sawtooth,4,9.463078,1.676445
S3,sawtooth,4,10.19018,1.746663
S3,sawtooth,4,10.91626,1.809149
S3,sawtooth,4,11.64306,1.872378
S3,sawtooth,4,12.36991,1.932374
S3,sawtooth,4,13.09563,1.987833
S3,sawtooth,4,13.823,2.041899
S3,sawtooth,4,14.54942,2.094178
S3,sawtooth,4,15.27511,2.143659
S3,sawtooth,4,16.00255,2.189273
S3,sawtooth,4,16.72875,2.232456
S3,sawtooth,4,17.45481,2.266644
S3,sawtooth,4,18.18182,2.28686
S3,sawtooth,4,18.90792,0.02152436
S3,sawtooth,4,19.63491,0.02170641
S3,sawtooth,4,20.36152,0.02164872
S3,sawtooth,4,21.08729,0.02169872
S3,sawtooth,4,21.81466,0.02150128
S3,sawtooth,4,22.541,0.02181795
S3,sawtooth,4,0.6416308,0.2218423
S3,sawtooth,4,1.367923,0.4341179
S3,sawtooth,4,2.093815,0.6119859
S3,sawtooth,4,2.820877,0.7570872
S3,sawtooth,4,3.547215,0.89035
S3,sawtooth,4,4.2736,1.013729
S3,sawtooth,4,5.000508,1.128782
S3,sawtooth,4,5.7264,1.236235
S3,sawtooth,4,6.453739,1.337499
S3,sawtooth,4,7.180077,1.433945
S3,sawtooth,4,7.906185,1.521763
S3,sawtooth,4,8.633292,1.598764
S3,sawtooth,4,9.359631,1.67735
S3,sawtooth,4,10.08548,1.753237
S3,sawtooth,4,10.81269,1.825382
S3,sawtooth,4,11.53888,1.89405
S3,sawtooth,4,12.26534,1.958581
S3,sawtooth,4,12.99225,2.022447
S3,sawtooth,4,13.71817,2.08141
S3,sawtooth,4,14.44538,2.134637
S3,sawtooth,4,15.17177,2.1883
S3,sawtooth,4,15.89762,2.239541
S3,sawtooth,4,16.62498,2.289115
S3,sawtooth,4,17.35129,2.334909
S3,sawtooth,4,18.07725,2.377401
S3,sawtooth,4,18.80435,0.2056269
S3,sawtooth,4,19.53043,0.02787564
S3,sawtooth,4,20.25726,0.02802949
S3,sawtooth,4,20.98395,0.02779103
S3,sawtooth,4,21.70979,0.02808205
S3,sawtooth,4,22.43712,0.02825769
S3,sawtooth,5,0.01889231,0.02056795
S3,sawtooth,5,0.7434308,0.2483436
S3,sawtooth,5,1.469185,0.4492244
S3,sawtooth,5,2.196492,0.6137525
S3,sawtooth,5,2.922677,0.7434487
S3,sawtooth,5,3.649169,0.8655539
S3,sawtooth,5,4.376,0.97925
S3,sawtooth,5,5.101816,1.086171
S3,sawtooth,5,5.829077,1.186926
S3,sawtooth,5,6.5558,1.28055
S3,sawtooth,5,7.281169,1.365809
S3,sawtooth,5,8.0084,1.435931
S3,sawtooth,5,8.735154,1.511328
S3,sawtooth,5,9.460969,1.581882
S3,sawtooth,5,10.18811,1.649083
S3,sawtooth,5,10.91418,1.709783
S3,sawtooth,5,11.64086,1.76869
S3,sawtooth,5,12.36782,1.824703
S3,sawtooth,5,13.09355,1.872264
S3,sawtooth,5,13.82085,0.003096154
S3,sawtooth,5,14.54731,0.004162821
S3,sawtooth,5,15.27303,0.004614103
S3,sawtooth,5,16.00045,0.004726923
S3,sawtooth,5,16.72674,0.004453846
S3,sawtooth,5,17.45263,0.005101282
S3,sawtooth,5,18.17977,0.005610256
S3,sawtooth,5,18.90588,0.006211538
S3,sawtooth,5,19.63275,0.006628205
S3,sawtooth,5,20.3594,0.002623077
S3,sawtooth,5,0.05966154,0.03767179
S3,sawtooth,5,0.7864307,0.275468
S3,sawtooth,5,1.513077,0.4728987
S3,sawtooth,5,2.239923,0.6371744
S3,sawtooth,5,2.965523,0.7834769
S3,sawtooth,5,3.692862,0.9131103
S3,sawtooth,5,4.419323,1.035459
S3,sawtooth,5,5.145077,1.147465
S3,sawtooth,5,5.872416,1.253227
S3,sawtooth,5,6.598954,1.353194
S3,sawtooth,5,7.324754,1.448076
S3,sawtooth,5,8.052015,1.537418
S3,sawtooth,5,8.778046,1.620759
S3,sawtooth,5,9.504847,1.698472
S3,sawtooth,5,10.23157,1.771641
S3,sawtooth,5,10.95723,1.843344
S3,sawtooth,5,11.68468,1.91146
S3,sawtooth,5,12.41102,1.974595
S3,sawtooth,5,13.13679,2.034954
S3,sawtooth,5,13.864,2.089985
S3,sawtooth,5,14.59054,2.131446
S3,sawtooth,5,15.31669,2.175547
S3,sawtooth,5,16.04342,2.214101
S3,sawtooth,5,16.76968,2.245432
S3,sawtooth,5,17.49655,0.01623974
S3,sawtooth,5,18.22328,0.01649744
S3,sawtooth,5,18.94908,0.01660513
S3,sawtooth,5,19.67631,0.01666538
S3,sawtooth,5,20.40275,0.01665385
S3,sawtooth,5,0.05955384,0.03797949
S3,sawtooth,5,0.7859385,0.2718372
S3,sawtooth,5,1.513092,0.4665282
S3,sawtooth,5,2.239431,0.6238667
S3,sawtooth,5,2.965385,0.7615731
S3,sawtooth,5,3.692754,0.8871526
S3,sawtooth,5,4.418908,1.00614
